make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Dodge Ram,1998,None,excellent,None,None,diesel,None,165,None,clean,automatic,None,11900
honda accord,2005,None,None,None,None,gas,None,184000,None,clean,automatic,None,3490
cadillac cts,2008,None,excellent,6 cylinders,None,gas,custom,113000,mid-size,clean,automatic,coupe,6800
hyundai accent,2002,None,None,None,None,gas,None,None,None,parts only,automatic,None,300
Toyota RAV4,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,14800
nissan quest 3.5 s,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
mercury milan i-4 4dr sedan,2007,None,None,None,None,gas,None,None,None,clean,manual,None,2200
honda odyssey,2008,None,good,6 cylinders,fwd,gas,blue,138500,full-size,clean,automatic,mini-van,7800
holiday rambler,1983,None,None,None,None,other,None,None,None,clean,other,None,1900
Toyota RAV4,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,12850
olds cutlass supreme,1974,None,None,8 cylinders,rwd,gas,blue,None,None,clean,automatic,None,4000
Honda Accord,1997,None,None,4 cylinders,None,gas,green,242000,mid-size,rebuilt,automatic,sedan,1200
AUDI A4.5,2005,None,excellent,6 cylinders,rwd,gas,None,None,None,clean,manual,None,4600
Silverado,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,8200
Silverado,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,8200
Ford GPW Open Jeep,1942,None,fair,4 cylinders,4wd,gas,green,None,compact,missing,manual,offroad,2400
Silverado,2001,None,None,None,None,diesel,None,None,None,clean,automatic,None,10500
Willys Open Jeep CJ2A,1947,None,good,4 cylinders,4wd,gas,green,None,compact,clean,manual,offroad,2200
Toyota RAV4,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,12250
alero oldsmobile,2003,None,good,4 cylinders,None,gas,None,182846,None,clean,automatic,None,1050
honda accord,2013,None,None,6 cylinders,None,gas,silver,128000,mid-size,salvage,automatic,mini-van,6500
Harley Davidson 48,2016,None,like new,None,None,gas,None,None,None,clean,manual,None,9500
Nissan sentra s,2006,None,good,4 cylinders,rwd,gas,blue,93200,mid-size,clean,automatic,wagon,3450
Chevy c20,1985,None,None,None,rwd,gas,black,None,None,clean,automatic,None,1000
Chevrolet Silverado 1500 HD,2001,None,None,None,None,gas,black,197,None,clean,automatic,None,6000
mercury mountaineer,2000,None,None,None,None,gas,green,232000,mid-size,clean,automatic,SUV,1000
Kawasaki vulcan 900 custom,2007,None,None,None,None,gas,None,100000,None,clean,manual,None,2500
Chevrolet Caprice,1996,None,good,8 cylinders,rwd,gas,white,200001,full-size,clean,automatic,sedan,1799
mini cooper s,2003,None,good,None,fwd,gas,grey,153000,compact,rebuilt,manual,hatchback,4000
Hyundai Sonata,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,2900
infiniti g35 coupe,2005,None,None,None,None,gas,black,118000,None,clean,automatic,None,6200
Honda Accord EX,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,4900
ford ranger,2008,None,good,4 cylinders,rwd,gas,grey,118178,None,clean,automatic,pickup,5750
Dodge Ram 1500 Magnum,1996,None,good,6 cylinders,rwd,gas,blue,209000,full-size,clean,automatic,truck,1500
saab 9-5 turbo,2001,None,good,4 cylinders,fwd,gas,black,191000,None,clean,manual,sedan,1950
ford taurus,2003,None,good,6 cylinders,fwd,gas,silver,145000,None,clean,automatic,sedan,1950
chevy c10,1971,None,None,None,None,gas,None,None,None,clean,automatic,None,9000
Honda Civic LX,2006,None,None,None,None,gas,None,None,None,clean,manual,None,2900
Pontiac G6 GT 4dr Sedan,2006,None,excellent,6 cylinders,fwd,gas,red,159000,mid-size,clean,automatic,sedan,5888
chevy silverado 1500,2009,None,None,None,None,gas,None,129000,None,clean,automatic,None,12000
chevy avalanche,2003,None,good,8 cylinders,rwd,gas,black,192000,full-size,clean,automatic,truck,4500
lincoln town car signature,1996,None,good,6 cylinders,rwd,gas,None,1324288,full-size,clean,automatic,sedan,1500
chevy silverado 1500,2004,None,good,8 cylinders,4wd,gas,red,None,full-size,clean,automatic,truck,7000
Chevrolet SSR,2003,None,like new,8 cylinders,rwd,gas,red,23000,full-size,clean,automatic,None,22950
ford mustang gt,2005,None,good,8 cylinders,rwd,gas,black,None,None,salvage,manual,None,7000
land rover lr2,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,10000
Nissan sentra,1998,None,good,4 cylinders,None,gas,black,None,None,clean,automatic,None,1800
dodge ram 3500 mega cab,2012,None,like new,None,None,diesel,black,None,None,clean,automatic,None,39000
buick lesabre,2004,None,good,6 cylinders,4wd,gas,silver,160000,None,clean,automatic,None,2000
Sienna,2000,None,good,6 cylinders,fwd,gas,green,200000,mid-size,clean,automatic,mini-van,1200
volkswagen beetle,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,900
bmw 328i,2009,None,excellent,None,None,gas,black,104018,full-size,clean,automatic,sedan,7000
fiat 500 2dr hb sport,2013,None,good,None,None,gas,blue,None,compact,lien,automatic,hatchback,5500
