make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
TOYOTA PRIUS,2011,None,excellent,4 cylinders,fwd,hybrid,silver,105004,compact,clean,automatic,hatchback,6650
ram 2500,2017,3C6UR5CJ0HG509237,excellent,8 cylinders,4wd,gas,black,16000,full-size,lien,automatic,pickup,36000
ram 2500,2017,3C6UR5CJ0HG509237,excellent,8 cylinders,4wd,gas,black,16000,full-size,lien,automatic,pickup,36000
ford escape XLT,2008,None,None,None,None,gas,None,148684,None,clean,automatic,None,3399
bmw 328xi,2007,None,None,None,None,gas,None,132103,None,clean,manual,None,5999
chevy trailblazer,2005,None,excellent,6 cylinders,4wd,gas,red,180000,full-size,clean,automatic,SUV,1000
toyota sienna le,2008,5TDZK23C38S146159,excellent,6 cylinders,fwd,gas,blue,97000,None,clean,automatic,mini-van,7200
toyota sienna,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
chevy trailblazer,2005,None,excellent,6 cylinders,4wd,gas,red,None,mid-size,clean,automatic,SUV,1000
honda cr-v,1997,None,fair,4 cylinders,4wd,gas,black,147000,None,clean,automatic,None,3000
Toyota RAV4,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,11950
Ford Mustang convertible,2010,None,excellent,6 cylinders,rwd,gas,red,30000,mid-size,clean,automatic,convertible,13500
honda oddysey,2007,None,excellent,6 cylinders,fwd,gas,red,162213,full-size,clean,automatic,mini-van,4800
BMW M5,2000,None,excellent,8 cylinders,None,gas,black,165000,None,clean,manual,None,10900
Honda Civic si,2007,None,None,None,None,gas,None,None,None,clean,manual,None,4500
Cadillac DTS,2003,None,good,8 cylinders,fwd,gas,white,220000,full-size,clean,automatic,None,1000
pontiac trans am gta,1989,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
Olds cutlass,1970,None,None,None,None,gas,None,None,None,clean,automatic,None,12
Honda Civic si,2007,None,None,None,None,gas,None,None,None,clean,manual,None,4500
Honda Civic si,2007,None,None,None,None,gas,None,None,None,clean,manual,None,4500
Pontiac GTO,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,12000
Jeep Wrangler sport. 2 door,2013,None,like new,6 cylinders,4wd,gas,black,24000,compact,clean,automatic,offroad,24000
Porsche 911S sunroof Coupe,1972,None,good,None,None,gas,custom,None,None,clean,other,coupe,32500
honda odyssey,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,8500
ford edge,2008,None,good,6 cylinders,4wd,gas,grey,None,None,clean,automatic,SUV,4300
CHEVROLET AVALANCHE LTZ,2007,None,like new,8 cylinders,4wd,gas,None,138000,None,clean,automatic,pickup,16700
Honda Civic si,2007,None,None,None,None,gas,None,None,None,clean,manual,None,4500
honda civic coupe ex,2001,None,good,4 cylinders,fwd,gas,blue,145000,full-size,clean,manual,coupe,1100
HONDA ODYSSEY EXL,2010,None,excellent,6 cylinders,None,gas,grey,145000,None,clean,automatic,None,8700
Jeep Wrangler,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,29995
Honda Civic si,2007,None,None,None,None,gas,None,None,None,clean,manual,None,4500
LEXUS IS 250 AWD,2009,None,like new,6 cylinders,4wd,gas,white,None,None,clean,automatic,sedan,9300
mercedes-benz clk320,1999,None,None,6 cylinders,None,gas,None,None,None,clean,automatic,None,2000
dyna wide glide,1994,None,new,None,None,gas,custom,None,None,clean,automatic,None,8450
chrysler sebring convertible,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
accord sedan honda,2004,None,excellent,None,None,gas,None,131,None,clean,automatic,None,3300
volkswagen jetta,2015,3VWB17AJ8FM287824,like new,4 cylinders,fwd,gas,red,45600,mid-size,clean,manual,sedan,9500
volkswagen jetta,2015,3VWB17AJ8FM287824,excellent,4 cylinders,fwd,gas,red,45650,mid-size,clean,manual,sedan,9500
volkswagen jetta,2015,3VWB17AJ8FM287824,like new,4 cylinders,fwd,gas,red,45444,mid-size,clean,manual,sedan,9500
pontiac g6 gt,2006,1G2ZH558X64117425,good,6 cylinders,fwd,gas,green,79800,mid-size,clean,automatic,sedan,3999
pontiac g6 gt,2006,1G2ZH558X64117425,good,6 cylinders,fwd,gas,green,79805,mid-size,clean,automatic,sedan,3999
hyundai sonata gls,2012,None,excellent,4 cylinders,None,gas,black,60500,None,clean,automatic,sedan,8900
dodge ram 1500,2016,None,excellent,8 cylinders,None,gas,black,12300,None,clean,automatic,pickup,26900
honda cr-v,2004,None,good,4 cylinders,4wd,gas,brown,166000,mid-size,clean,automatic,SUV,3600
lexus rx 300,2001,None,good,6 cylinders,4wd,gas,blue,190,full-size,clean,automatic,SUV,1900
volkswagen passat,2002,None,good,6 cylinders,None,gas,silver,156000,None,clean,automatic,None,2000
subaru outback limited,2015,None,None,None,None,gas,None,33000,None,clean,automatic,None,19500
chrysler pt cruiser,2007,None,None,4 cylinders,fwd,gas,white,150,None,clean,automatic,wagon,1995
lexus rx 300,2000,None,good,6 cylinders,4wd,gas,blue,190,full-size,clean,automatic,SUV,1900
volkswagen jetta,2008,None,good,5 cylinders,fwd,gas,black,178000,None,clean,automatic,sedan,4500
infiniti q50,2014,None,None,None,None,gas,None,None,None,clean,automatic,None,17995
mercedes-benz clk320,1999,None,None,6 cylinders,None,gas,None,None,None,clean,automatic,None,2000
ford fiesta,2011,None,None,None,None,gas,None,110000,None,clean,automatic,None,2995
BMW 650 xdrive,2014,None,None,None,None,gas,None,None,None,clean,automatic,None,34995
HONDA ODYSSEY EXL,2008,None,like new,6 cylinders,None,gas,red,130000,None,clean,automatic,None,7500
nissan maxima,2001,None,good,6 cylinders,fwd,gas,black,121,full-size,clean,manual,sedan,3000
chrysler sebring convertible,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
ford focus,2004,None,excellent,4 cylinders,fwd,gas,blue,130000,compact,clean,automatic,hatchback,2900
subaru outback,2002,4S3BH675627638558,like new,4 cylinders,4wd,gas,red,145000,compact,clean,automatic,wagon,3000
hyundai tucson limited,2009,None,like new,6 cylinders,4wd,gas,green,112000,mid-size,clean,automatic,SUV,6450
hyundai tucson,2009,112000,like new,6 cylinders,4wd,gas,green,None,mid-size,clean,automatic,SUV,6450
BMW M4,2014,None,None,None,None,gas,None,None,None,clean,automatic,None,42995
honda accord,2012,None,None,None,None,gas,None,97000,None,rebuilt,automatic,None,5500
ford f-150,1998,None,None,None,None,gas,None,None,None,clean,manual,None,5000
Jeep Wrangler Willys Weeler,2015,None,like new,6 cylinders,4wd,gas,silver,15687,None,salvage,automatic,truck,27000
volkswagen cc,2017,None,like new,4 cylinders,fwd,gas,white,None,full-size,clean,automatic,sedan,29000
ford gran torino,1974,None,excellent,8 cylinders,rwd,gas,black,22,None,clean,automatic,None,14000
Ford Transit 250,2015,1FTYR2CM6FKA64575,excellent,4 cylinders,rwd,gas,white,19533,full-size,lien,automatic,van,25000
Altima,2010,None,None,None,None,gas,None,131000,None,salvage,automatic,None,4000
ford expedition eddie bauer,2009,None,excellent,8 cylinders,4wd,gas,white,81381,full-size,clean,automatic,SUV,9500
bmw x5 4.8i,2008,None,excellent,8 cylinders,4wd,gas,blue,81335,full-size,clean,automatic,SUV,9500
lincoln navigator ultimate,2008,None,excellent,8 cylinders,4wd,gas,black,87354,full-size,clean,automatic,SUV,9200
dodge caliber,2007,None,None,None,None,diesel,white,None,compact,clean,automatic,None,2200
subaru outback,2005,None,None,None,None,gas,None,None,None,clean,manual,None,5500
acura - tsx,2006,None,None,None,None,gas,None,137000,None,clean,automatic,None,4000
vw tiguan,2011,None,good,4 cylinders,fwd,gas,blue,70762,None,clean,automatic,SUV,13500
Toyota,2008,None,good,4 cylinders,fwd,gas,grey,150000,compact,clean,automatic,coupe,3500
HONDA CR-V,2008,None,None,None,None,gas,None,74100,None,clean,automatic,None,1460
audi a4 quattro,2008,None,good,4 cylinders,4wd,gas,black,148000,mid-size,clean,automatic,sedan,4500
Chevrolet Silverado,2006,None,excellent,8 cylinders,rwd,gas,black,117000,full-size,clean,automatic,None,8900
FORD F-150 ROUSCH,2008,None,like new,8 cylinders,4wd,gas,black,76000,None,clean,automatic,pickup,19000
