make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
2003 Chevy Trailblazer,2003,None,good,6 cylinders,4wd,gas,None,165000,None,clean,automatic,None,2700
Jeep Compass,2010,None,good,4 cylinders,fwd,gas,None,158000,None,clean,automatic,None,3900
Dodge Avenger,2012,None,good,4 cylinders,fwd,gas,None,134000,None,clean,automatic,None,4500
Ford Fusion SE,2013,None,excellent,4 cylinders,fwd,gas,None,148000,None,clean,automatic,None,5900
Lincoln MKX,2008,None,excellent,6 cylinders,4wd,gas,None,191000,None,clean,automatic,None,4500
Chevy Blazer LT,2000,None,None,6 cylinders,4wd,gas,None,141000,None,clean,automatic,None,1950
Lincoln MKS awd,2009,None,good,6 cylinders,4wd,gas,None,157000,None,clean,automatic,None,7900
Chevy malibu,2011,None,good,4 cylinders,fwd,gas,None,105000,None,clean,automatic,None,4500
Toyota Avalon,2006,None,excellent,6 cylinders,fwd,gas,None,68000,None,clean,automatic,None,6900
Dodge Dart,2014,None,good,4 cylinders,None,gas,None,67000,None,rebuilt,automatic,None,5900
gmc new sierra,1999,None,good,8 cylinders,4wd,gas,None,278488,mid-size,clean,automatic,pickup,4500
lincoln mks,2011,None,None,None,None,gas,white,None,None,clean,automatic,None,800
Dodge Charger,2011,None,excellent,6 cylinders,rwd,gas,orange,123000,mid-size,clean,automatic,sedan,8600
Dodge Charger Se,2011,None,excellent,6 cylinders,rwd,gas,orange,123000,mid-size,clean,automatic,sedan,8000
chevrolet tahoe 1500,2010,None,excellent,8 cylinders,4wd,gas,blue,128708,mid-size,clean,automatic,SUV,11900
mercedes benz e350,2011,None,like new,6 cylinders,4wd,gas,white,69971,mid-size,clean,automatic,sedan,20500
gmc acadia,2011,None,excellent,6 cylinders,fwd,gas,red,100630,mid-size,clean,automatic,SUV,10900
ford fusion,2014,None,None,None,None,gas,None,36000,None,clean,automatic,None,8500
dodge charger,2014,None,excellent,8 cylinders,rwd,gas,blue,116147,mid-size,clean,automatic,sedan,11900
lincoln ls,2002,None,None,8 cylinders,rwd,gas,black,190000,mid-size,clean,automatic,sedan,1000
Chevy Malibu,2017,None,like new,4 cylinders,fwd,gas,white,18000,None,clean,automatic,sedan,17999
dodge caliber sxt,2007,None,good,4 cylinders,fwd,gas,red,135487,mid-size,clean,automatic,hatchback,3900
ss camaro,2012,None,excellent,8 cylinders,None,gas,red,13000,None,clean,automatic,coupe,23000
chrysler town and country limite,2010,None,good,6 cylinders,4wd,gas,black,50000,full-size,clean,automatic,mini-van,10790
mini cooper s,2002,None,excellent,4 cylinders,fwd,gas,silver,None,None,clean,manual,hatchback,3900
pontiac vibe,2004,None,good,4 cylinders,fwd,gas,red,217160,mid-size,clean,manual,hatchback,1900
subaru impreza wrx sti,2008,JF1GR89628L823927,good,4 cylinders,4wd,gas,blue,94000,None,lien,manual,hatchback,21000
toyota camry,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,600
Nissan Pathfinder,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,8800
toyota prius,2014,None,excellent,4 cylinders,fwd,hybrid,grey,61273,mid-size,clean,automatic,sedan,15900
Saturn SL1,2001,None,fair,4 cylinders,fwd,gas,brown,117252,None,clean,automatic,None,1500
lexus es 300,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,1100
chevrolet corvette,2005,None,excellent,8 cylinders,rwd,gas,red,48656,None,clean,manual,coupe,24999
F150,2000,None,None,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,pickup,3000
bmw 740i,1999,None,excellent,8 cylinders,rwd,gas,None,57500,None,clean,automatic,None,9900
ford focus se,2012,None,good,4 cylinders,fwd,gas,grey,96815,mid-size,clean,automatic,sedan,6500
mercury grand marquis,2003,None,good,8 cylinders,rwd,gas,grey,None,None,clean,automatic,None,800
honda oddysey,2006,None,fair,6 cylinders,None,gas,brown,None,None,clean,automatic,None,2175
mercedes-benzMer 250se,1967,None,good,None,rwd,gas,white,053342,mid-size,clean,manual,coupe,8300
Ford Galaxie 500,1969,None,fair,8 cylinders,None,gas,grey,None,None,clean,automatic,None,1900
2007 FORD EXPLORER EDDIE BAUER,2006,None,None,6 cylinders,4wd,gas,None,136,None,clean,automatic,None,4800
Ford escape 4x4,2005,None,excellent,6 cylinders,4wd,gas,grey,None,mid-size,clean,automatic,SUV,3550
chevrolet silverado 3500,2004,None,excellent,8 cylinders,4wd,diesel,black,None,full-size,clean,automatic,truck,15000
3500HD,2011,None,None,None,None,gas,black,None,None,clean,automatic,None,22000
Plymouth Road Runner,1971,None,None,8 cylinders,rwd,gas,None,5875,None,clean,automatic,None,27500
chevrolet impala,2005,None,None,None,None,gas,None,100000,None,clean,automatic,None,3300
Dodge Charger r/t,2014,None,None,8 cylinders,None,gas,None,79000,None,clean,automatic,None,19000
ram cv tradesman,2014,None,excellent,6 cylinders,fwd,gas,white,98084,mid-size,clean,automatic,van,7900
ford focus ses,2009,None,good,4 cylinders,fwd,gas,silver,140000,None,clean,automatic,None,1900
chysler town and country,2010,None,good,6 cylinders,fwd,gas,black,50000,full-size,clean,automatic,mini-van,10790
ford fusion,2006,None,excellent,4 cylinders,fwd,gas,silver,150000,None,clean,automatic,None,2499
chevrolet 1500 silverado,2007,None,None,None,None,gas,None,98000,None,clean,automatic,None,7900
Ford Mustang,1965,None,new,None,None,gas,None,None,None,clean,other,None,10000
Ford Fusion,2008,None,excellent,4 cylinders,fwd,gas,None,144000,None,clean,automatic,None,2600
Dodge Ram 2500,2001,None,None,None,None,diesel,None,None,None,clean,automatic,None,5500
mercedes ml350,2005,None,excellent,6 cylinders,4wd,gas,white,260000,None,clean,automatic,None,4500
mercedes benz s430,2002,None,good,8 cylinders,rwd,gas,None,159000,None,clean,automatic,None,4500
ford escape,2009,None,None,6 cylinders,None,gas,None,151000,None,clean,automatic,None,3999
pontiac vibe,2006,None,None,None,None,gas,None,159000,None,clean,automatic,None,2500
dodge stratus 4-door,2005,None,None,None,None,gas,None,100000,None,clean,automatic,None,2500
subaru impreza wrx,2015,None,excellent,4 cylinders,4wd,gas,blue,48000,None,rebuilt,manual,sedan,15900
toyota camry,2004,None,good,4 cylinders,fwd,gas,silver,270,None,clean,automatic,None,1600
ford explorer,1994,None,good,6 cylinders,4wd,gas,white,123000,mid-size,clean,automatic,SUV,2100
vw beetle bug,1998,None,excellent,4 cylinders,rwd,gas,red,165000,None,clean,manual,None,1850
Dodge neon se,2001,None,good,4 cylinders,fwd,gas,silver,248000,compact,clean,automatic,coupe,1200
ford explorer eddie bauer,2006,None,excellent,6 cylinders,None,gas,None,128800,None,clean,automatic,None,4950
ford ranger,1999,None,good,4 cylinders,rwd,gas,red,107000,mid-size,clean,automatic,pickup,1700
Ford EXPLORER XLT,2007,None,excellent,6 cylinders,4wd,gas,silver,126800,None,clean,automatic,None,5900
DODGE GRAND CARAVAN,2008,None,like new,6 cylinders,fwd,gas,orange,None,full-size,rebuilt,automatic,van,3500
cadillac deville,1997,None,good,8 cylinders,fwd,gas,None,None,None,clean,automatic,None,1000
Chevrolet Equinox LT,2008,None,like new,6 cylinders,fwd,gas,brown,133000,full-size,clean,automatic,SUV,6499
volvo xc70,2008,None,excellent,6 cylinders,4wd,gas,grey,115000,None,clean,automatic,wagon,7600
nissan altima 2.5 4dr sedan,2004,None,None,None,None,gas,None,93000,None,clean,automatic,None,3300
dodge charger base 4dr sedan,2015,None,like new,6 cylinders,rwd,gas,black,50000,None,lien,automatic,None,13000
lexus es 350,2007,None,excellent,6 cylinders,fwd,gas,None,77517,mid-size,clean,automatic,sedan,10900
chevrolet 2500 silverado,2004,None,None,None,None,diesel,None,None,None,clean,automatic,None,9800
Ford Bronco,1995,None,excellent,8 cylinders,4wd,gas,green,212000,full-size,clean,automatic,SUV,8500
CHEVROLET MALIBU LTZ,2008,None,like new,4 cylinders,fwd,gas,black,None,full-size,rebuilt,automatic,sedan,5500
honda accord,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
1997 bmw 528i,1997,WBADD6324VBW21031,excellent,6 cylinders,fwd,gas,green,105000,full-size,clean,automatic,sedan,5960
ford f150 xlt,2008,None,excellent,8 cylinders,4wd,gas,silver,103332,mid-size,clean,automatic,pickup,11900
BMW,2015,None,like new,6 cylinders,4wd,gas,white,37500,mid-size,clean,automatic,SUV,32000
ford escape,2002,None,None,6 cylinders,4wd,gas,None,161000,None,clean,automatic,None,2400
ACURA TL EHAD,2005,None,like new,6 cylinders,fwd,gas,white,None,full-size,clean,automatic,None,1006
dodge grand caravan,2009,None,good,6 cylinders,fwd,gas,silver,150000,mid-size,clean,automatic,van,4999
pontiac grand am gt,2001,None,None,6 cylinders,fwd,gas,silver,124000,None,clean,automatic,None,2300
nissan xterra 4x4,2003,None,excellent,6 cylinders,4wd,gas,grey,None,mid-size,clean,automatic,SUV,3500
Chevrolet HHR LT,2004,None,excellent,4 cylinders,fwd,gas,orange,138000,full-size,clean,automatic,wagon,4999
toyota corolla le,2010,None,good,4 cylinders,fwd,gas,silver,140000,None,clean,automatic,sedan,4500
Camaro,1974,None,None,None,None,gas,None,None,None,clean,manual,None,1
ford f250,1988,None,None,None,None,diesel,None,None,None,clean,manual,None,1
Saturn Vue V6 all wheel drive,2006,None,excellent,6 cylinders,fwd,gas,red,None,None,clean,automatic,SUV,3550
jeep compass sport,2007,None,excellent,4 cylinders,fwd,gas,black,130000,mid-size,clean,automatic,SUV,3850
chrysler town & country,2003,None,good,6 cylinders,fwd,gas,silver,239000,full-size,clean,automatic,mini-van,999
F150,2013,None,None,None,None,gas,None,156000,None,lien,automatic,None,20000
ford fiesta Titanium,2015,None,None,None,None,gas,black,None,None,rebuilt,automatic,None,6600
dodge sprinter,2008,None,None,None,None,diesel,None,159500,None,rebuilt,automatic,None,18200
ford focus se,2017,None,new,4 cylinders,fwd,gas,white,3400,compact,rebuilt,automatic,hatchback,8250
Ford F-150,2011,None,like new,8 cylinders,4wd,gas,black,47000,full-size,clean,automatic,None,30600
honda civic lx,1996,None,good,4 cylinders,fwd,gas,blue,155000,sub-compact,clean,manual,None,1100
Bmw,2007,None,None,6 cylinders,None,gas,None,None,None,clean,automatic,None,4300
ford fusion,2010,None,excellent,4 cylinders,fwd,gas,black,121000,mid-size,clean,automatic,sedan,6000
honda odyssey,2004,None,fair,None,fwd,gas,grey,240000,None,clean,automatic,None,500
Buick Regal,2013,None,like new,4 cylinders,fwd,gas,blue,81000,None,lien,automatic,sedan,11500
Buick Regal,2013,None,like new,4 cylinders,fwd,gas,blue,81000,None,lien,automatic,sedan,11500
Ford F150,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,4950
ford explorer eddie bauer,2006,None,good,8 cylinders,4wd,gas,red,177371,mid-size,clean,automatic,SUV,5900
hyundai santa fe,2004,None,None,6 cylinders,4wd,gas,red,141000,None,clean,automatic,None,2300
SATURN VUE AWD,2006,None,None,6 cylinders,4wd,gas,grey,152000,None,clean,automatic,None,2600
MAZDA MPV,2005,None,excellent,6 cylinders,fwd,gas,green,125000,None,clean,automatic,None,2300
Ford Escape SE,2014,None,excellent,other,fwd,gas,grey,83000,mid-size,clean,automatic,SUV,9500
ford f-250,2006,None,excellent,None,None,gas,white,140000,None,clean,automatic,None,14500
jeep cherokee,1996,None,None,6 cylinders,rwd,gas,green,228000,None,clean,automatic,None,1000
F150 7700,2000,None,good,8 cylinders,4wd,gas,black,None,full-size,clean,automatic,pickup,4500
Muscle Car,1969,None,None,None,None,gas,None,None,None,clean,manual,None,75
Honda Accord SE,1996,None,excellent,4 cylinders,fwd,gas,custom,237000,full-size,clean,automatic,sedan,1699
Toyata camry 2007,2007,##::,excellent,4 cylinders,fwd,gas,silver,149000,mid-size,clean,automatic,sedan,3800
Ford Focus,2014,None,like new,4 cylinders,fwd,gas,silver,751233,None,clean,automatic,None,6759
Chevy Nova,1979,None,None,None,None,gas,None,None,None,clean,automatic,None,6000
pontiac grand prix,2008,None,excellent,6 cylinders,fwd,gas,grey,147234,None,clean,automatic,None,4000
Chevrolet Equinox,2010,None,like new,6 cylinders,4wd,gas,None,130234,None,clean,automatic,None,7500
dodge ram 1500 4x4,2001,None,fair,8 cylinders,rwd,gas,red,168,full-size,clean,automatic,pickup,2100
honda accord lx,2005,None,excellent,4 cylinders,fwd,gas,silver,108234,None,clean,automatic,None,4000
ford edge sel,2009,None,excellent,6 cylinders,None,gas,black,119234,None,clean,automatic,None,6000
Jaguar I,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,17
Chrysler PT Cruiser limited,2003,None,excellent,4 cylinders,None,gas,blue,75000,full-size,clean,automatic,None,2000
chevy malibu,2015,None,good,4 cylinders,fwd,gas,grey,34000,None,clean,automatic,sedan,16000
honda cr-v,2013,None,good,4 cylinders,4wd,gas,None,24000,None,clean,automatic,None,16100
honda cr-v,2013,None,good,4 cylinders,4wd,gas,None,24000,None,clean,automatic,None,16100
honda cr-v,2013,None,good,4 cylinders,4wd,gas,None,24000,None,clean,automatic,None,16100
JEEP LIBERTY,2003,IN PICS,excellent,6 cylinders,4wd,gas,red,144000,mid-size,clean,manual,offroad,4550
Toyota Highlander,2015,None,None,6 cylinders,None,gas,None,49000,None,clean,automatic,None,27800
cadillac cts,2008,None,excellent,6 cylinders,4wd,gas,black,190000,full-size,clean,automatic,sedan,5698
Jaguar,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,1900
honda odyssey,2016,None,like new,6 cylinders,fwd,gas,grey,14500,None,rebuilt,automatic,None,20500
ford crown victoria,2004,None,None,None,None,gas,None,178000,None,clean,automatic,None,1200
ford mustang convertible,1993,None,good,4 cylinders,rwd,gas,silver,None,mid-size,clean,automatic,convertible,2500
lincoln mkz 4dr sdn fwd,2013,None,excellent,4 cylinders,fwd,gas,None,30060,None,rebuilt,automatic,None,13900
ford thunderbird,1955,None,good,8 cylinders,rwd,gas,green,None,mid-size,clean,automatic,convertible,23500
ford taurus se,2005,None,good,None,None,gas,None,136000,None,clean,automatic,sedan,1700
gmc savana 2500,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,4900
ford explorer,2002,None,None,None,None,gas,None,197700,None,clean,automatic,None,750
porsche cayenne s,2004,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,7900
chevrolet malibu,2009,None,None,4 cylinders,None,gas,None,61000,None,rebuilt,automatic,None,4900
ford ranger,2000,None,good,6 cylinders,rwd,gas,blue,130000,mid-size,clean,manual,pickup,995
CHEVY TAHOE,2002,None,good,8 cylinders,4wd,gas,grey,217000,full-size,clean,automatic,SUV,2900
hudson essex,1930,None,None,None,None,gas,None,None,None,clean,automatic,None,35000
ford edge sel,2013,None,excellent,4 cylinders,fwd,gas,blue,83086,mid-size,clean,automatic,SUV,13500
jeep grand cherokee,2007,None,excellent,6 cylinders,4wd,gas,red,139000,None,clean,automatic,None,4200
Ford Crown Victoria,2008,None,good,8 cylinders,rwd,gas,brown,228306,full-size,clean,automatic,sedan,2150
Ford f350,1999,None,good,8 cylinders,rwd,diesel,white,210620,full-size,clean,automatic,pickup,8500
Chrysler Town & Country,1997,None,good,6 cylinders,fwd,gas,None,113633,None,clean,automatic,mini-van,1400
bmw z4 3.0i,2005,None,good,6 cylinders,rwd,gas,None,70000,None,rebuilt,automatic,None,5950
chrysler 300,2011,2C3CA5CG3BH595641,good,6 cylinders,fwd,gas,black,25000,full-size,clean,automatic,sedan,12000
mazda miata mx-5,1990,None,fair,4 cylinders,rwd,gas,white,203300,compact,clean,manual,convertible,1200
Volvo S80,2000,None,excellent,6 cylinders,fwd,gas,white,164000,full-size,clean,automatic,sedan,2999
gmc 1500 sierra,1982,None,None,None,None,gas,None,None,None,clean,automatic,None,7000
Chevy Tahoe,2000,None,None,8 cylinders,4wd,gas,grey,None,full-size,clean,automatic,None,1800
jeep wrangler,1995,1J4FY19P9SP314601,good,4 cylinders,4wd,gas,green,129705,None,clean,manual,None,3700
ford explorer sport trac,2002,None,excellent,6 cylinders,4wd,gas,grey,126,full-size,clean,automatic,truck,4250
Mazda Tribute LX,2003,None,excellent,6 cylinders,4wd,gas,black,127000,full-size,clean,automatic,SUV,4499
cadillac sts,2006,None,excellent,6 cylinders,rwd,gas,black,160000,full-size,clean,automatic,sedan,4500
Poniac montanna,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,700
Driver seat memory,2008,None,excellent,8 cylinders,4wd,gas,None,None,full-size,clean,automatic,None,2000
Chrysler 300s,2014,None,like new,6 cylinders,None,gas,silver,43000,full-size,clean,automatic,sedan,18000
nova,1967,None,None,None,None,gas,None,None,None,clean,automatic,None,1
Ford f4,1948,None,None,None,None,gas,None,None,None,clean,manual,None,4200
Jeep Grand Cherokee Laredo,2007,None,excellent,6 cylinders,4wd,gas,silver,None,None,clean,automatic,SUV,3800
honda accord,2007,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,3900
jeep grand cherokee laredo 4x4,1996,None,good,6 cylinders,4wd,gas,None,162000,None,clean,automatic,None,1900
chevy camaro,1988,None,excellent,8 cylinders,rwd,gas,black,62000,None,clean,automatic,hatchback,15000
Lexus Es300,1999,None,excellent,6 cylinders,fwd,gas,grey,140000,full-size,clean,automatic,sedan,3599
Ford TBIRD,2002,None,good,8 cylinders,rwd,gas,blue,46000,None,clean,automatic,convertible,14000
Mercedes Benz E320,1995,None,like new,6 cylinders,rwd,gas,white,154000,full-size,clean,automatic,sedan,3499
jeep liberty limited 4wd,2003,None,None,None,None,gas,None,167000,None,clean,automatic,None,3900
ford f-150 xlt,2000,None,excellent,8 cylinders,4wd,gas,green,None,mid-size,clean,automatic,pickup,4200
Chevrolet Avalanche,2006,None,good,8 cylinders,4wd,gas,None,160000,full-size,clean,automatic,pickup,8995
ford explorer,2006,None,None,None,None,gas,None,132000,None,clean,automatic,None,4300
Cadillac STS,2007,None,excellent,8 cylinders,rwd,gas,black,138000,mid-size,clean,automatic,sedan,6900
chevy suburban 1500,2012,None,excellent,8 cylinders,4wd,gas,white,109000,full-size,lien,automatic,SUV,23500
Ford Focus,2010,None,like new,4 cylinders,fwd,gas,silver,92400,compact,rebuilt,automatic,sedan,3250
Mercedes Benz 450sl,1975,None,None,None,None,gas,None,None,None,clean,automatic,None,14000
Acura TSX,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,6350
dodge ram 1500,2003,None,good,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,pickup,5500
pontiac g6,2008,None,good,6 cylinders,fwd,gas,silver,136200,mid-size,clean,automatic,sedan,3000
Honda CVR,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,6200
chevrolet equinox,2013,None,like new,4 cylinders,None,gas,None,106000,None,clean,automatic,SUV,9000
ford escape,2015,None,good,4 cylinders,fwd,gas,grey,32000,None,rebuilt,automatic,SUV,13350
chevrolet traverse,2011,None,excellent,6 cylinders,fwd,gas,blue,110250,None,clean,automatic,None,6499
mercedes-benz e500,2005,None,excellent,None,4wd,gas,black,108000,full-size,clean,automatic,None,6950
jeep wrangler unlimited,2014,None,excellent,6 cylinders,4wd,gas,orange,75500,mid-size,lien,automatic,other,21900
buick enclave,2008,None,good,6 cylinders,4wd,gas,None,127000,None,clean,automatic,None,7450
gmc acadia,2008,None,like new,6 cylinders,4wd,gas,None,163000,None,clean,automatic,None,7950
bmw 328i,2000,None,good,6 cylinders,rwd,gas,silver,240000,mid-size,clean,automatic,None,2250
Ford Edge SEL AWD,2016,2FMPK4J98GBB30982,like new,4 cylinders,fwd,gas,blue,16300,None,clean,automatic,SUV,29999
chrysler sebring limited,2010,None,good,4 cylinders,fwd,gas,black,220000,None,clean,automatic,coupe,3400
Mitsubishi Outlander,2016,None,excellent,6 cylinders,4wd,gas,grey,37500,full-size,clean,automatic,SUV,22000
Nissan Altima.,2007,None,good,6 cylinders,fwd,gas,white,180000,mid-size,clean,automatic,sedan,4500
chevy caprice classic,1991,None,None,None,None,gas,None,None,None,clean,automatic,None,1600
chrysler sebring,2005,None,good,4 cylinders,fwd,gas,green,130500,mid-size,clean,automatic,sedan,2500
Jeep Wrangler,1993,None,good,6 cylinders,4wd,gas,red,None,mid-size,clean,manual,convertible,4000
jeep cherokee,2001,None,None,None,None,gas,None,205500,None,clean,automatic,None,4900
Lincoln MKX Select,2016,None,like new,6 cylinders,fwd,gas,custom,25000,full-size,clean,automatic,SUV,29750
pontiac aztek,2003,None,None,None,None,gas,None,164000,None,clean,automatic,None,2250
saturn,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,775
Honda CRV,2014,None,good,4 cylinders,4wd,gas,white,52560,None,rebuilt,automatic,SUV,12500
chevrolet HHR,2010,None,None,None,None,gas,None,None,compact,clean,automatic,van,3850
KIA SEDONA,2005,None,excellent,6 cylinders,fwd,gas,red,112000,mid-size,rebuilt,automatic,van,2750
Chrysler 200 C,2015,None,None,4 cylinders,fwd,gas,blue,22000,None,clean,automatic,sedan,13550
Oldsmobile silhouette,2001,None,None,None,None,gas,None,1120000,None,clean,automatic,None,500
Mazda 5,2009,None,good,None,None,gas,None,None,None,clean,automatic,None,2700
TOYOTA CAMRY,2009,None,excellent,4 cylinders,None,gas,black,73000,full-size,clean,automatic,None,1500
ford focus Se,2010,None,like new,4 cylinders,fwd,gas,grey,None,mid-size,clean,automatic,sedan,3995
jeep wrangler sahara,2008,None,like new,6 cylinders,4wd,gas,black,91000,mid-size,clean,automatic,SUV,14500
atv,2018,None,None,None,None,other,None,None,None,clean,other,None,123456
